,Date,Open,High,Low,Close,Adj Close,Volume,Percentage,Daily Returns %,Moving AGV 7 Day,Moving AGV 30 Day,Year
522,2012-07-24,6.132,6.208,5.924,5.968,5.968,7501500,-2.747989276139405,-2.6744944553163674,6.457714285714286,6.3488,2012
523,2012-07-25,5.984,5.996,5.75,5.79,5.79,14211000,-3.3506044905008627,-2.9825737265415486,6.257428571428571,6.3440666666666665,2012
524,2012-07-26,5.98,6.0,5.528,5.626,5.626,11311500,-6.292214717383578,-2.832469775474955,6.108285714285714,6.3331333333333335,2012
525,2012-07-27,5.742,5.932,5.62,5.902,5.902,8365000,2.7109454422229775,4.905794525417706,6.032857142857142,6.333933333333333,2012
526,2012-07-30,5.902,6.05,5.442,5.47,5.47,10326000,-7.897623400365639,-7.319552694002041,5.8922857142857135,6.316866666666667,2012
527,2012-07-31,5.508,5.594,5.47,5.484,5.484,7875500,-0.43763676148796543,0.255941499085921,5.767428571428572,6.2874,2012
528,2012-08-01,5.598,5.598,5.206,5.25,5.25,7961500,-6.6285714285714255,-4.266958424507661,5.6414285714285715,6.248466666666666,2012
529,2012-08-02,5.368,5.37,5.104,5.22,5.22,6525500,-2.8352490421456054,-0.5714285714285783,5.534571428571428,6.197266666666666,2012
530,2012-08-03,5.38,5.51,5.348,5.454,5.454,6047500,1.356802346901354,4.482758620689653,5.486571428571429,6.164466666666667,2012
531,2012-08-06,5.51,5.74,5.51,5.654,5.654,7641000,2.5468694729395143,3.6670333700036695,5.490571428571428,6.127666666666666,2012
532,2012-08-07,5.754,6.18,5.7,6.05,6.05,11936000,4.892561983471079,7.003891050583655,5.511714285714286,6.1086,2012
533,2012-08-08,5.98,6.0,5.718,5.818,5.818,6544500,-2.7844620144379655,-3.8347107438016614,5.561428571428571,6.0918,2012
534,2012-08-09,5.904,6.0,5.826,5.882,5.882,3363000,-0.3740224413464849,1.1000343760742437,5.618285714285713,6.0748,2012
535,2012-08-10,5.862,5.988,5.862,5.988,5.988,3537000,2.1042084168336728,1.8021081264876004,5.723714285714285,6.0649999999999995,2012
536,2012-08-13,5.938,6.26,5.82,6.234,6.234,4350500,4.748155277510431,4.108216432865719,5.868571428571428,6.0642,2012
537,2012-08-14,6.15,6.234,5.852,5.884,5.884,3967000,-4.520734194425561,-5.614372794353539,5.93,6.057666666666666,2012
538,2012-08-15,5.878,5.94,5.762,5.88,5.88,2627000,0.03401360544217313,-0.06798096532971698,5.962285714285715,6.049266666666667,2012
539,2012-08-16,5.906,6.078,5.9,6.06,6.06,3345000,2.5412541254125403,3.0612244897959107,5.963714285714285,6.0430666666666655,2012
540,2012-08-17,6.058,6.142,5.996,6.002,6.002,2541000,-0.9330223258913704,-0.9570957095709542,5.99,6.036533333333334,2012
541,2012-08-20,6.03,6.078,5.82,5.902,5.902,5895500,-2.1687563537783823,-1.6661112962345848,5.992857142857143,6.023333333333334,2012
542,2012-08-21,5.916,6.0,5.8,5.822,5.822,3808000,-1.6145654414290673,-1.3554727211114836,5.969142857142858,6.008933333333332,2012
543,2012-08-22,5.802,6.008,5.802,5.99,5.99,3877500,3.1385642737896595,2.8856063208519522,5.934285714285714,5.998533333333333,2012
544,2012-08-23,6.0,6.17,5.93,6.146,6.146,7355000,2.3755287992190026,2.604340567612673,5.9717142857142855,5.9854,2012
545,2012-08-24,6.012,6.048,5.882,5.9,5.9,7147000,-1.898305084745749,-4.002603319232012,5.974571428571428,5.953733333333333,2012
546,2012-08-27,5.914,5.94,5.634,5.664,5.664,6752000,-4.413841807909605,-4.000000000000014,5.918,5.9028,2012
547,2012-08-28,5.68,5.876,5.6,5.738,5.738,7013500,1.0108051585918563,1.3064971751412635,5.880285714285714,5.871733333333333,2012
548,2012-08-29,5.698,5.728,5.604,5.682,5.682,4194500,-0.2815909890883494,-0.9759498082955731,5.848857142857143,5.8468,2012
549,2012-08-30,5.72,5.748,5.62,5.682,5.682,3282000,-0.6687785990848181,0.0,5.828857142857144,5.821066666666667,2012
550,2012-08-31,5.722,5.768,5.64,5.704,5.704,2699000,-0.31556802244040466,0.3871876099964755,5.788000000000001,5.799266666666667,2012
551,2012-09-04,5.704,5.798,5.58,5.628,5.628,3762500,-1.3503909026297019,-1.33239831697054,5.714,5.782466666666666,2012
552,2012-09-05,5.602,5.7,5.562,5.588,5.588,3196500,-0.2505368647100973,-0.7107320540156392,5.669428571428573,5.7698,2012
553,2012-09-06,5.6,5.78,5.58,5.71,5.71,4208500,1.9264448336252245,2.183249821045097,5.676,5.767133333333334,2012
554,2012-09-07,5.71,5.914,5.7,5.87,5.87,4766000,2.7257240204429327,2.8021015761821477,5.694857142857144,5.775266666666667,2012
555,2012-09-10,5.84,5.87,5.46,5.474,5.474,7416500,-6.686152721958343,-6.746166950596255,5.665142857142857,5.760999999999999,2012
556,2012-09-11,5.552,5.632,5.48,5.56,5.56,5074500,0.14388489208633107,1.571063207891843,5.647714285714286,5.763999999999999,2012
557,2012-09-12,5.58,5.716,5.56,5.656,5.656,5726000,1.3437057991513373,1.726618705035965,5.640857142857143,5.769733333333334,2012
558,2012-09-13,5.714,5.9,5.696,5.896,5.896,7423500,3.0868385345997202,4.243281471004257,5.679142857142857,5.791266666666667,2012
559,2012-09-14,6.0,6.13,5.93,6.078,6.078,7683000,1.2833168805528181,3.086838534599745,5.749142857142857,5.819866666666667,2012
560,2012-09-17,6.47,6.556,6.302,6.508,6.508,16064000,0.5838967424708091,7.074695623560379,5.863142857142857,5.855,2012
561,2012-09-18,6.376,6.38,6.136,6.268,6.268,8942500,-1.7230376515635057,-3.6877688998156133,5.92,5.875466666666667,2012
562,2012-09-19,6.2,6.348,6.188,6.21,6.21,5242500,0.1610305958132011,-0.9253350350989176,6.025142857142858,5.8808,2012
563,2012-09-20,6.186,6.3,6.136,6.18,6.18,4562000,-0.09708737864078038,-0.48309178743961567,6.113714285714286,5.8928666666666665,2012
564,2012-09-21,6.22,6.298,5.908,6.004,6.004,9350000,-3.5976015989340477,-2.8478964401294493,6.163428571428571,5.896933333333334,2012
565,2012-09-24,5.902,6.206,5.88,6.132,6.132,6509500,3.750815394651004,2.131912058627594,6.197142857142857,5.9017333333333335,2012
566,2012-09-25,5.724,5.896,5.506,5.532,5.532,28402000,-3.4707158351410006,-9.784735812133071,6.119142857142856,5.878333333333333,2012
567,2012-09-26,5.532,5.68,5.496,5.508,5.508,7636000,-0.4357298474945538,-0.4338394793926281,5.976285714285715,5.865800000000001,2012
568,2012-09-27,5.564,5.708,5.52,5.698,5.698,8793000,2.3517023517023574,3.4495279593318884,5.894857142857142,5.859733333333333,2012
569,2012-09-28,5.746,5.978,5.722,5.856,5.856,21717000,1.8784153005464383,2.7729027729027633,5.844285714285713,5.852933333333334,2012
570,2012-10-01,5.9,5.978,5.8,5.832,5.832,4422000,-1.165980795610434,-0.4098360655737654,5.7945714285714285,5.847266666666667,2012
571,2012-10-02,5.856,5.978,5.8,5.96,5.96,3645000,1.7449664429530216,2.1947873799725626,5.788285714285714,5.8492,2012
572,2012-10-03,5.95,5.99,5.848,5.86,5.86,5264000,-1.5358361774744003,-1.6778523489932806,5.749428571428572,5.850466666666666,2012
573,2012-10-04,6.0,6.02,5.73,5.88,5.88,7706500,-2.040816326530614,0.3412969283276279,5.799142857142857,5.8468,2012
574,2012-10-05,5.94,5.962,5.736,5.778,5.778,4693000,-2.8037383177570234,-1.73469387755103,5.837714285714285,5.834533333333334,2012
575,2012-10-08,5.772,5.88,5.722,5.85,5.85,4448500,1.3333333333333233,1.2461059190031154,5.859428571428571,5.832866666666667,2012
576,2012-10-09,5.824,5.824,5.65,5.674,5.674,5965000,-2.643637645400061,-3.008547008546991,5.833428571428572,5.833200000000001,2012
577,2012-10-10,5.678,5.744,5.602,5.68,5.68,2518000,0.035211267605629926,0.10574550581599063,5.811714285714286,5.831266666666666,2012
578,2012-10-11,5.788,5.796,5.65,5.664,5.664,2253000,-2.1892655367231737,-0.28169014084507005,5.769428571428571,5.8306666666666676,2012
579,2012-10-12,5.664,5.746,5.5,5.528,5.528,4938000,-2.4602026049204078,-2.401129943502822,5.722,5.8255333333333335,2012
580,2012-10-15,5.604,5.61,5.372,5.466,5.466,7343500,-2.524698133918769,-1.1215629522431159,5.662857142857143,5.8176,2012
581,2012-10-16,5.534,5.618,5.468,5.612,5.612,2396500,1.3898788310762702,2.6710574460300007,5.639142857142857,5.817066666666666,2012
582,2012-10-17,5.65,5.768,5.56,5.764,5.764,3340000,1.9777931991672426,2.708481824661435,5.626857142857142,5.822933333333334,2012
583,2012-10-18,5.798,5.798,5.556,5.608,5.608,3705000,-3.3880171184022894,-2.70645385149203,5.6174285714285705,5.819533333333333,2012
584,2012-10-19,5.566,5.64,5.46,5.548,5.548,5137000,-0.324441240086514,-1.069900142653346,5.598571428571428,5.8088,2012
585,2012-10-22,5.598,5.6,5.472,5.57,5.57,2351000,-0.5026929982046603,0.3965392934390799,5.5851428571428565,5.812,2012
586,2012-10-23,5.476,5.712,5.474,5.678,5.678,3745000,3.5575907009510384,1.9389587073608494,5.606571428571428,5.815933333333334,2012
587,2012-10-24,5.704,5.704,5.45,5.484,5.484,5082000,-4.011670313639675,-3.4166960197252516,5.609142857142857,5.810199999999999,2012
588,2012-10-25,5.56,5.56,5.49,5.504,5.504,2888500,-1.0174418604651172,0.3646973012399579,5.593714285714285,5.797133333333334,2012
589,2012-10-26,5.506,5.56,5.404,5.476,5.476,2387000,-0.5478451424397416,-0.5087209302325535,5.552571428571428,5.777066666666667,2012
590,2012-10-31,5.54,5.67,5.474,5.626,5.626,3876000,1.5286171347316084,2.7392257121986896,5.555142857142857,5.7476666666666665,2012
591,2012-11-01,5.65,5.898,5.64,5.85,5.85,5120500,3.4188034188034067,3.9815143974404332,5.598285714285715,5.733733333333333,2012
592,2012-11-02,5.854,5.91,5.71,5.784,5.784,5151500,-1.210235131396962,-1.1282051282051286,5.628857142857143,5.719533333333333,2012
593,2012-11-05,5.96,6.316,5.866,6.3,6.3,10244500,5.396825396825395,8.92116182572613,5.717714285714286,5.723533333333334,2012
594,2012-11-06,6.122,6.24,5.99,6.23,6.23,11620000,1.7335473515248883,-1.111111111111096,5.824285714285715,5.731066666666666,2012
595,2012-11-07,6.2,6.41,6.162,6.308,6.308,8572500,1.7121116043119795,1.252006420545726,5.9391428571428575,5.736933333333334,2012
596,2012-11-08,6.202,6.376,6.188,6.262,6.262,6370000,0.9581603321622423,-0.7292327203551108,6.051428571428572,5.761266666666667,2012
597,2012-11-09,6.12,6.186,5.97,6.064,6.064,4315000,-0.9234828496042226,-3.1619290961354074,6.114,5.7798,2012
598,2012-11-12,6.058,6.284,6.032,6.214,6.214,2779500,2.5104602510460343,2.4736147757256077,6.1659999999999995,5.797000000000001,2012
599,2012-11-13,6.258,6.4,6.144,6.322,6.322,4991500,1.0123378677633668,1.7380109430318536,6.242857142857142,5.812533333333333,2012
600,2012-11-14,6.392,6.424,6.24,6.276,6.276,4356500,-1.8483110261313027,-0.7276178424549196,6.239428571428571,5.827333333333333,2012
601,2012-11-15,6.26,6.288,6.1,6.164,6.164,4920000,-1.5574302401038302,-1.7845761631612556,6.2299999999999995,5.834133333333333,2012
602,2012-11-16,6.23,6.4,6.118,6.368,6.368,4543500,2.1670854271356768,3.3095392602206397,6.2385714285714275,5.851066666666667,2012
603,2012-11-19,6.414,6.65,6.368,6.584,6.584,6962000,2.582017010935601,3.391959798994959,6.28457142857143,5.874533333333334,2012
604,2012-11-20,6.56,6.62,6.382,6.6,6.6,4612500,0.6060606060606066,0.2430133657351119,6.361142857142857,5.901933333333333,2012
605,2012-11-21,6.522,6.694,6.458,6.494,6.494,4816000,-0.43116723129042916,-1.6060606060605997,6.401142857142857,5.9234,2012
606,2012-11-23,6.52,6.566,6.34,6.426,6.426,2151500,-1.4628073451602772,-1.0471204188481575,6.4159999999999995,5.948466666666666,2012
607,2012-11-26,6.42,6.46,6.324,6.454,6.454,2479000,0.5268050821196129,0.435729847494537,6.441428571428571,5.974266666666667,2012
608,2012-11-27,6.426,6.532,6.304,6.43,6.43,4554000,0.06220839813374121,-0.3718624109079638,6.479428571428571,5.9998,2012
609,2012-11-28,6.4,6.858,6.382,6.646,6.646,7626000,3.7014745711706225,3.359253499222392,6.519142857142858,6.037066666666666,2012
610,2012-11-29,6.688,6.8,6.574,6.738,6.738,5517000,0.7420599584446529,1.384291303039431,6.541142857142857,6.079466666666666,2012
611,2012-11-30,6.726,6.856,6.602,6.764,6.764,7101500,0.5617977528089926,0.3858711783912172,6.564571428571428,6.117866666666667,2012
612,2012-12-03,6.778,7.0,6.7,6.924,6.924,10428500,2.1086077411900748,2.3654642223536415,6.6259999999999994,6.156533333333333,2012
613,2012-12-04,6.816,6.96,6.71,6.78,6.78,6316500,-0.5309734513274276,-2.0797227036395194,6.676571428571429,6.195600000000001,2012
614,2012-12-05,6.764,6.838,6.716,6.742,6.742,3307500,-0.3263126668644355,-0.560471976401189,6.717714285714286,6.2354,2012
615,2012-12-06,6.764,6.96,6.7,6.78,6.78,3302000,0.23598820058997072,0.5636309700385755,6.767714285714286,6.275733333333333,2012
616,2012-12-07,6.86,6.898,6.77,6.834,6.834,3322000,-0.3804506877377918,0.7964601769911317,6.794571428571429,6.314266666666667,2012
617,2012-12-10,6.886,6.96,6.836,6.914,6.914,4649000,0.40497541220711,1.170617500731641,6.819714285714285,6.361933333333334,2012
618,2012-12-11,6.92,7.1,6.892,7.056,7.056,7863000,1.9274376417233576,2.0538038761932276,6.861428571428571,6.413666666666667,2012
619,2012-12-12,7.042,7.16,6.99,7.052,7.052,10319000,0.14180374361882853,-0.05668934240363743,6.879714285714286,6.4662,2012
620,2012-12-13,7.052,7.06,6.55,6.722,6.722,10756500,-4.909253198452829,-4.679523539421426,6.871428571428572,6.5027333333333335,2012
621,2012-12-14,6.756,6.88,6.718,6.762,6.762,5115000,0.08873114463175598,0.5950609937518392,6.8742857142857146,6.533133333333334,2012
622,2012-12-17,6.754,6.9,6.75,6.88,6.88,4124500,1.8313953488372143,1.7450458444247419,6.888571428571429,6.5696666666666665,2012
623,2012-12-18,6.852,7.014,6.852,6.918,6.918,7769500,0.9540329575021659,0.552325581395352,6.9005714285714275,6.5902666666666665,2012
624,2012-12-19,6.95,7.052,6.904,6.922,6.922,6494000,-0.4045073678127777,0.05782017924254035,6.901714285714286,6.613333333333333,2012
625,2012-12-20,6.902,6.958,6.81,6.886,6.886,4606000,-0.23235550392099935,-0.5200809014735519,6.877428571428571,6.6326,2012
626,2012-12-21,6.788,6.834,6.716,6.8,6.8,7462000,0.17647058823528775,-1.2489108335753785,6.841428571428572,6.650533333333334,2012
627,2012-12-24,6.728,6.87,6.71,6.856,6.856,1879000,1.8669778296382746,0.8235294117647118,6.860571428571427,6.676933333333333,2012
628,2012-12-26,6.792,6.9,6.7,6.718,6.718,3007000,-1.1015183090205394,-2.0128354725787667,6.854285714285715,6.693733333333332,2012
629,2012-12-27,6.7,6.782,6.6,6.738,6.738,2805500,0.563965568417932,0.29770765108663166,6.8340000000000005,6.7076,2012
630,2012-12-28,6.676,6.73,6.604,6.644,6.644,2070500,-0.4816375677302834,-1.395072721875934,6.7948571428571425,6.719866666666666,2012
631,2012-12-31,6.6,6.794,6.6,6.774,6.774,2974500,2.568644818423389,1.9566526189042754,6.773714285714285,6.7402,2012
632,2013-01-02,7.0,7.09,6.942,7.072,7.072,5974000,1.018099547511313,4.399173309713622,6.800285714285715,6.7636666666666665,2013
633,2013-01-03,7.036,7.09,6.95,6.954,6.954,3710000,-1.179177451826285,-1.6685520361991002,6.822285714285714,6.776,2013
634,2013-01-04,6.96,6.96,6.784,6.88,6.88,3370000,-1.1627906976744196,-1.064135749209083,6.825714285714286,6.785333333333333,2013
635,2013-01-07,6.96,6.96,6.78,6.868,6.868,2210000,-1.3395457192778049,-0.17441860465116088,6.847142857142857,6.7978,2013
636,2013-01-08,6.9,6.9,6.622,6.736,6.736,6420000,-2.4346793349168734,-1.921956901572519,6.846857142857142,6.808133333333333,2013
637,2013-01-09,6.802,6.838,6.68,6.728,6.728,3490000,-1.0998810939357884,-0.11876484560570111,6.8588571428571425,6.817266666666667,2013
638,2013-01-10,6.774,6.798,6.676,6.706,6.706,4612500,-1.0140172979421356,-0.3269916765754943,6.849142857142858,6.826466666666666,2013
639,2013-01-11,6.808,6.808,6.422,6.582,6.582,7816000,-3.433606806441811,-1.8490903668356817,6.779142857142857,6.824333333333334,2013
640,2013-01-14,6.616,6.676,6.57,6.652,6.652,4625500,0.5411906193626048,1.0635065329687166,6.736,6.821466666666667,2013
641,2013-01-15,6.622,6.85,6.616,6.78,6.78,8121000,2.330383480825964,1.9242333132892364,6.7217142857142855,6.822,2013
642,2013-01-16,6.77,6.846,6.746,6.82,6.82,6891000,0.7331378299120338,0.5899705014749346,6.714857142857142,6.818533333333333,2013
643,2013-01-17,6.832,6.97,6.784,6.876,6.876,7183500,0.6399069226294427,0.8211143695014744,6.734857142857144,6.8217333333333325,2013
644,2013-01-18,6.948,6.956,6.764,6.904,6.904,17775500,-0.6373117033603778,0.40721349621872793,6.76,6.827133333333333,2013
645,2013-01-22,6.912,7.11,6.852,7.038,7.038,9601000,1.7902813299232785,1.9409038238702214,6.807428571428572,6.835733333333334,2013
646,2013-01-23,7.004,7.248,6.992,7.2,7.2,7821500,2.7222222222222308,2.3017902813299296,6.895714285714285,6.847933333333333,2013
647,2013-01-24,7.2,7.544,7.168,7.398,7.398,9852000,2.676399026763984,2.749999999999986,7.002285714285714,6.864066666666667,2013
648,2013-01-25,7.4,7.508,7.36,7.396,7.396,6439000,-0.0540832882639325,-0.02703433360367047,7.090285714285715,6.8754,2013
649,2013-01-28,7.372,7.742,7.372,7.606,7.606,9930000,3.0765185379963187,2.839372633856141,7.20257142857143,6.893866666666667,2013
650,2013-01-29,7.62,7.688,7.426,7.59,7.59,7133000,-0.3952569169960507,-0.21036024191427583,7.304571428571428,6.9228,2013
651,2013-01-30,7.57,7.6,7.486,7.504,7.504,4840500,-0.8795309168443594,-1.133069828722011,7.390285714285715,6.947533333333333,2013
652,2013-01-31,7.574,7.574,7.386,7.502,7.502,4507000,-0.959744068248468,-0.026652452025588413,7.456571428571428,6.968266666666667,2013
653,2013-02-01,7.634,7.7,7.524,7.66,7.66,5503000,0.3394255874673603,2.1061050386563585,7.522285714285714,6.992999999999999,2013
654,2013-02-04,7.68,7.684,7.518,7.548,7.548,5640000,-1.748807631160568,-1.4621409921671047,7.543714285714286,7.013866666666667,2013
655,2013-02-05,7.6,7.73,7.536,7.626,7.626,6551000,0.34093889325990934,1.0333863275039823,7.5765714285714285,7.0385333333333335,2013
656,2013-02-06,7.636,7.878,7.58,7.834,7.834,9466000,2.5274444728108185,2.7275111460791868,7.609142857142857,7.0729999999999995,2013
657,2013-02-07,7.838,7.936,7.79,7.896,7.896,5983000,0.7345491388044558,0.791422006637732,7.652857142857143,7.107666666666666,2013
658,2013-02-08,7.89,8.0,7.828,7.848,7.848,5699000,-0.535168195718652,-0.6079027355623157,7.702,7.145333333333334,2013
659,2013-02-11,7.596,7.83,7.5,7.684,7.684,16331500,1.1452368558042696,-2.0897043832823647,7.728,7.176866666666667,2013
660,2013-02-12,7.69,7.774,7.458,7.578,7.578,11306500,-1.4779625230931657,-1.3794898490369634,7.716285714285715,7.208,2013
661,2013-02-13,7.66,7.8,7.61,7.69,7.69,4834000,0.39011703511053636,1.477962523093157,7.736571428571429,7.238533333333334,2013
662,2013-02-14,7.728,7.75,7.642,7.654,7.654,4953500,-0.9668147373922112,-0.4681404421326474,7.740571428571429,7.257933333333333,2013
663,2013-02-15,7.7,7.702,7.39,7.408,7.408,10088000,-3.9416846652267794,-3.214005748628157,7.679714285714286,7.273066666666666,2013
664,2013-02-19,7.472,7.858,7.462,7.856,7.856,13507000,4.887983706720971,6.047516198704095,7.674,7.3056,2013
665,2013-02-20,7.86,7.93,7.692,7.708,7.708,15610000,-1.9719771665801782,-1.8839103869653706,7.654000000000001,7.333600000000001,2013
666,2013-02-21,7.298,7.478,6.908,7.032,7.032,45189000,-3.7827076222980662,-8.77010897768552,7.560857142857143,7.343466666666667,2013
667,2013-02-22,7.144,7.278,7.12,7.222,7.222,12736500,1.0800332317917514,2.7019340159271987,7.51,7.359933333333333,2013
668,2013-02-25,7.23,7.35,6.868,6.876,6.876,14447000,-5.148342059336825,-4.790916643589038,7.393714285714286,7.365600000000001,2013
669,2013-02-26,6.892,6.992,6.76,6.886,6.886,13814500,-0.08713331397037798,0.14543339150667745,7.284,7.375733333333333,2013
670,2013-02-27,6.882,7.082,6.88,7.02,7.02,9796000,1.9658119658119644,1.9459773453383677,7.228571428571429,7.388000000000001,2013
671,2013-02-28,7.178,7.22,6.874,6.966,6.966,9824500,-3.0433534309503263,-0.7692307692307554,7.1014285714285705,7.3942,2013
672,2013-03-01,7.0,7.016,6.85,6.93,6.93,7733000,-1.0101010101010142,-0.5167958656330796,6.990285714285714,7.397866666666667,2013
673,2013-03-04,6.954,7.166,6.94,7.116,7.116,8788500,2.2765598650927474,2.6839826839826886,7.002285714285715,7.405866666666666,2013
674,2013-03-05,7.2,7.384,7.158,7.33,7.33,10435000,1.7735334242837637,3.007307476110177,7.017714285714286,7.420066666666667,2013
675,2013-03-06,7.402,7.576,7.394,7.538,7.538,5750000,1.8041920933934745,2.8376534788540297,7.112285714285714,7.436733333333334,2013
676,2013-03-07,7.546,7.73,7.376,7.646,7.646,5791500,1.307873397855083,1.4327407800477587,7.220857142857143,7.4516,2013
677,2013-03-08,7.612,7.888,7.472,7.694,7.694,4560500,1.0657655315830497,0.6277792309704378,7.317142857142857,7.461466666666667,2013
678,2013-03-11,7.774,7.888,7.73,7.82,7.82,7897500,0.5882352941176504,1.637639719261763,7.4391428571428575,7.4756,2013
679,2013-03-12,7.78,7.876,7.77,7.824,7.824,6375500,0.5623721881390541,0.0511508951406503,7.566857142857144,7.482866666666666,2013
680,2013-03-13,7.8,7.898,7.762,7.796,7.796,4110000,-0.05130836326320625,-0.35787321063394106,7.664000000000001,7.489733333333334,2013
681,2013-03-14,7.78,7.782,7.354,7.37,7.37,10105000,-5.563093622795117,-5.464340687532065,7.669714285714286,7.485266666666666,2013
682,2013-03-15,7.328,7.33,7.042,7.058,7.058,16398000,-3.825446302068581,-4.233378561736778,7.6011428571428565,7.470466666666667,2013
683,2013-03-18,7.06,7.212,6.984,7.03,7.03,6580500,-0.42674253200568074,-0.39671294984414684,7.513142857142857,7.449466666666667,2013
684,2013-03-19,7.05,7.12,6.988,7.016,7.016,5492500,-0.4846066134549573,-0.19914651493598834,7.416285714285714,7.431733333333333,2013
685,2013-03-20,7.052,7.214,7.032,7.19,7.19,7115000,1.9193324061196215,2.4800456100342094,7.3262857142857145,7.417199999999999,2013
686,2013-03-21,7.19,7.412,7.148,7.202,7.202,5731500,0.16662038322687542,0.16689847009734304,7.2374285714285715,7.396133333333333,2013
687,2013-03-22,7.24,7.36,7.24,7.324,7.324,2201000,1.1469142545057296,1.6939738961399664,7.17,7.377066666666667,2013
688,2013-03-25,7.42,7.704,7.354,7.506,7.506,11894000,1.14575006661338,2.4849808847624333,7.189428571428571,7.365666666666667,2013
689,2013-03-26,7.596,7.644,7.532,7.572,7.572,9041000,-0.31695721077654543,0.8792965627497873,7.262857142857143,7.361933333333334,2013
690,2013-03-27,7.588,7.676,7.462,7.632,7.632,6481500,0.5765199161425524,0.7923930269413626,7.348857142857143,7.363733333333332,2013
691,2013-03-28,7.646,7.648,7.55,7.578,7.578,5793500,-0.8973343890208447,-0.7075471698113178,7.429142857142857,7.359999999999999,2013
692,2013-04-01,8.472,9.336,8.34,8.786,8.786,70492500,3.5738675165035287,15.940881499076266,7.6571428571428575,7.397733333333333,2013
693,2013-04-02,8.72,9.1,8.702,8.868,8.868,33262000,1.6689219666215571,0.9333029820168592,7.895142857142858,7.4464,2013
694,2013-04-03,8.62,8.694,8.042,8.22,8.22,28218000,-4.866180048661783,-7.307171853856564,8.023142857142858,7.458533333333334,2013
695,2013-04-04,8.222,8.45,8.162,8.402,8.402,11324000,2.142347060223753,2.214111922141093,8.151142857142858,7.4816666666666665,2013
696,2013-04-05,8.4,8.4,8.1,8.274,8.274,7762000,-1.5228426395939236,-1.5234467983813338,8.251428571428571,7.523066666666667,2013
697,2013-04-08,8.394,8.51,8.302,8.366,8.366,8395000,-0.33468802295004146,1.1119168479574615,8.356285714285715,7.5611999999999995,2013
698,2013-04-09,8.36,8.366,8.066,8.1,8.1,8480500,-3.209876543209874,-3.179536218025336,8.430857142857143,7.602,2013
699,2013-04-10,8.14,8.402,8.122,8.372,8.372,10605500,2.771141901576676,3.358024691358019,8.371714285714285,7.651533333333333,2013
700,2013-04-11,8.412,8.91,8.35,8.718,8.718,17237000,3.509979353062619,4.132823698041088,8.350285714285715,7.708133333333333,2013
701,2013-04-12,8.65,9.028,8.61,8.75,8.75,15747000,1.1428571428571388,0.3670566643725559,8.426,7.767600000000001,2013
702,2013-04-15,8.7,8.76,8.502,8.66,8.66,8407000,-0.46189376443417024,-1.0285714285714231,8.462857142857143,7.825266666666667,2013
703,2013-04-16,8.838,9.228,8.782,9.118,9.118,15902000,3.0708488703663206,5.288683602771371,8.583428571428572,7.8919999999999995,2013
704,2013-04-17,9.1,9.19,8.908,9.09,9.09,10592500,-0.11001100110010767,-0.30708488703663495,8.686857142857143,7.950666666666667,2013
705,2013-04-18,9.196,9.52,9.078,9.394,9.394,16839500,2.107728337236538,3.3443344334433522,8.871714285714287,8.012533333333332,2013
706,2013-04-19,9.492,9.976,9.414,9.566,9.566,15058500,0.7735730712941652,1.8309559293165911,9.042285714285715,8.076533333333334,2013
707,2013-04-22,9.72,10.04,9.55,10.038,10.038,19697000,3.1679617453675992,4.934141752038457,9.230857142857143,8.154666666666666,2013
708,2013-04-23,10.2,10.584,10.132,10.202,10.202,18669000,0.019603999215846577,1.633791591950584,9.438285714285715,8.234066666666667,2013
709,2013-04-24,10.18,10.21,9.796,10.086,10.086,13150000,-0.9319849296053877,-1.137031954518719,9.642,8.309466666666667,2013
710,2013-04-25,10.1,10.48,10.1,10.4,10.4,13979500,2.8846153846153912,3.1132262542137523,9.825142857142856,8.396266666666666,2013
711,2013-04-26,10.626,10.748,10.124,10.24,10.24,18110500,-3.7695312499999925,-1.538461538461544,9.989428571428572,8.491933333333332,2013
712,2013-04-29,10.352,10.998,10.24,10.988,10.988,18198500,5.788132508190747,7.304687499999996,10.217142857142857,8.622933333333332,2013
713,2013-04-30,11.2,11.636,10.752,10.798,10.798,27613000,-3.7229116503056057,-1.7291590826356007,10.393142857142859,8.748533333333334,2013
714,2013-05-01,11.198,11.198,10.6,10.656,10.656,13714000,-5.086336336336334,-1.3150583441377983,10.481428571428571,8.869866666666667,2013
715,2013-05-02,10.77,11.054,10.74,10.822,10.822,15252000,0.4805026797264795,1.5578078078077873,10.569999999999999,8.990933333333334,2013
716,2013-05-03,11.294,11.294,10.9,10.91,10.91,16893500,-3.5197066911090773,0.8131583810755849,10.687714285714287,9.114533333333332,2013
717,2013-05-06,11.278,11.932,11.1,11.9,11.9,21833500,5.22689075630252,9.074243813015581,10.902,9.267066666666667,2013
718,2013-05-07,12.4,12.474,11.024,11.102,11.102,49955000,-11.691587101423167,-6.705882352941172,11.025142857142857,9.386933333333333,2013
719,2013-05-08,11.5,11.64,11.142,11.158,11.158,33849500,-3.0650654239111,0.5044136191677095,11.049428571428573,9.506466666666666,2013
720,2013-05-09,14.024,15.154,12.738,13.88,13.88,143025000,-1.037463976945233,24.39505287685966,11.489714285714285,9.714733333333333,2013
721,2013-05-10,13.93,16.200001,13.85,15.352,15.352,125413000,9.262636789994792,10.605187319884713,12.160571428571428,9.973866666666668,2013
